original_name,WPFG,source,chrono
Stackhousia aspericocca,Tdr,Casanova_2024,14
"Stackhousia aspericocca subsp. ""Cylindrical inflorescence""(W.R.Barker 1418)",Tdr,Casanova_2024,14
"Stackhousia aspericocca subsp. ""One-sided inflorescence""(W.R.Barker 697)",Tdr,Casanova_2024,14
Stackhousia monogyna,Tdr,Casanova_2024,14
Stellaria angustifolia,ATe,Casanova_2024,14
Stellaria caespitosa,ATl,Casanova_2024,14
Stellaria filiformis ,Tdr,Casanova_2024,14
Stellaria flaccida,Tda,Casanova_2024,14
Stellaria media,Tdr,Casanova_2024,14
Stellaria pungens,Tdr,Casanova_2024,14
Stellaria sp.,Tdr,Casanova_2024,14
Stemodia florulenta,Tda,Casanova_2024,14
Stemodia glabella,ATl,Casanova_2024,14
Stemodia sp.,ATl,Casanova_2024,14
Stenopetalum lineare,Tda,Casanova_2024,14
Stenopetalum nutans,Tdr,Casanova_2024,14
Stenopetalum sphaerocarpum,Tdr,Casanova_2024,14
Stephania japonica,Tdr,Casanova_2024,14
Streptoglossa sp.,Tda,Casanova_2024,14
Stuartina muelleri ,Tdr,Casanova_2024,14
Stuckenia pectinata,Sk,Casanova_2024,14
Stylidium brunonianum,Tda,Casanova_2024,14
Stylidium calcaratum,Tda,Casanova_2024,14
Stylidium graminifolium,Tdr,Casanova_2024,14
Stylidium inundatum,ATl,Casanova_2024,14
Stylidium piliferum,Tdr,Casanova_2024,14
Stylidium repens,Tdr,Casanova_2024,14
Stylidium striatum,Tdr,Casanova_2024,14
Styphelia exarrhena,Tdr,Casanova_2024,14
Suaeda australis,ATe,Casanova_2024,14
Suaeda baccifera ,Tda,Casanova_2024,14
Swainsona greyana,Tda,Casanova_2024,14
Swainsona microphylla,Tdr,Casanova_2024,14
Swainsona murrayana,Tda,Casanova_2024,14
Swainsona oroboides,Tda,Casanova_2024,14
Swainsona phacoides,Tda,Casanova_2024,14
Swainsona procumbens,Tda,Casanova_2024,14
Swainsona swainsonoides,Tda,Casanova_2024,14
Sylvipoa queenslandica,Tdr,Casanova_2024,14
Tagetes minuta,Tdr,Casanova_2024,14
Tamarix aphylla,Tdr,Casanova_2024,14
Taraxacum officinale,Tdr,Casanova_2024,14
Taraxacum sp.,Tdr,Casanova_2024,14
Taraxacum spicum,Tdr,Casanova_2024,14
Taxandria linearifolia,ATw,Casanova_2024,14
Tecticornia arbuscula,ATe,Casanova_2024,14
Tecticornia halocnemoides,ATe,Casanova_2024,14
Tecticornia indica subsp. bidens,Tda,Casanova_2024,14
Tecticornia indica subsp. leiostachya,Tda,Casanova_2024,14
Tecticornia pergranulata,ATe,Casanova_2024,14
Tecticornia pergranulata subsp. divaricata,Tda,Casanova_2024,14
Tecticornia pergranulata subsp. pergranulata,ATe,Casanova_2024,14
Tecticornia pruinosa,ATe,Casanova_2024,14
Tecticornia sp.,ATe,Casanova_2024,14
Tecticornia tenuis,Tda,Casanova_2024,14
Tecticornia triandra,Tdr,Casanova_2024,14
Tecticornia verrucosa,ATe,Casanova_2024,14
Tetragonia eremaea ,Tdr,Casanova_2024,14
Tetragonia implexicoma,Tdr,Casanova_2024,14
Tetragonia tetragonioides,Tdr,Casanova_2024,14
Tetraria capillaris,Tda,Casanova_2024,14
Tetrarrhena juncea,Tda,Casanova_2024,14
Tetrarrhena turfosa,ATe,Casanova_2024,14
Tetratheca pilosa subsp. pilosa,Tda,Casanova_2024,14
Teucrium racemosum,Tdr,Casanova_2024,14
Thelionema caespitosum,Tdr,Casanova_2024,14
Thelionema grande,Tda,Casanova_2024,14
Thelymitra antennifera,Tda,Casanova_2024,14
Thelymitra canaliculata,ATe,Casanova_2024,14
Thelymitra cyanea,ATe,Casanova_2024,14
Thelymitra holmesii,ATe,Casanova_2024,14
Thelymitra ixioides,Tdr,Casanova_2024,14
Thelymitra ixioides var. ixioides,Tdr,Casanova_2024,14
Thelymitra juncifolia,Tda,Casanova_2024,14
Thelymitra mucida,ATe,Casanova_2024,14
Thelymitra nuda,Tdr,Casanova_2024,14
Thelymitra pauciflora,Tdr,Casanova_2024,14
Thelymitra sp.,Tda,Casanova_2024,14
Thelymitra venosa,ATe,Casanova_2024,14
Themeda sp.,Tdr,Casanova_2024,14
Themeda triandra,Tdr,Casanova_2024,14
Thinopyrum elongatum,Tdr,Casanova_2024,14
Threlkeldia diffusa,Tda,Casanova_2024,14
Thyridolepis mitchelliana,Tdr,Casanova_2024,14
Thysanotus baueri,Tdr,Casanova_2024,14
Thysanotus juncifolius,Tda,Casanova_2024,14
Thysanotus manglesianus,Tdr,Casanova_2024,14
Thysanotus multiflorus,Tdr,Casanova_2024,14
Thysanotus patersonii,Tdr,Casanova_2024,14
Thysanotus tuberosus,Tdr,Casanova_2024,14
Todea barbara,Tda,Casanova_2024,14
Tolypella intricata,Sr,Casanova_2024,14
Tortella calycina,Tda,Casanova_2024,14
Trachymene cyanopetala,Tda,Casanova_2024,14
Trachymene humilis subsp. humilis,Tdr,Casanova_2024,14
Trachymene incisa subsp. incisa,Tdr,Casanova_2024,14
Trachymene pilosa,Tdr,Casanova_2024,14
Tragus australianus ,Tdr,Casanova_2024,14
Trema tomentosa var. aspera,Tdr,Casanova_2024,14
Trianthema portulacastrum,Tda,Casanova_2024,14
Trianthema triquetra,Tdr,Casanova_2024,14
Tribulus terrestris,Tdr,Casanova_2024,14
Trichanthodium skirrophorum,Tdr,Casanova_2024,14
Tricoryne elatior,Tdr,Casanova_2024,14
Tricoryne tenella,Tda,Casanova_2024,14
Tricostularia pauciflora,ATe,Casanova_2024,14
Trifolium angustifolium,Tdr,Casanova_2024,14
Trifolium arvense,Tdr,Casanova_2024,14
Trifolium campestre,Tdr,Casanova_2024,14
Trifolium cernuum,Tdr,Casanova_2024,14
Trifolium dubium ,Tdr,Casanova_2024,14
Trifolium fragiferum var. fragiferum,Tdr,Casanova_2024,14
Trifolium glomeratum,Tdr,Casanova_2024,14
Trifolium ornithopodioides,Tda,Casanova_2024,14
Trifolium repens,Tdr,Casanova_2024,14
Trifolium repens var. repens,Tdr,Casanova_2024,14
Trifolium resupinatum,Tdr,Casanova_2024,14
Trifolium sp.,Tda,Casanova_2024,14
Trifolium subterraneum,Tdr,Casanova_2024,14
Trifolium suffocatum,Tdr,Casanova_2024,14
Trifolium tomentosum,Tdr,Casanova_2024,14
Triglochin alcockiae,ATe,Casanova_2024,14
Triglochin calcitrapa ,ATe,Casanova_2024,14
Triglochin centrocarpa,ATl,Casanova_2024,14
Triglochin dubia,ATl,Casanova_2024,14
Triglochin hexagona,ATl,Casanova_2024,14
Triglochin muelleri,ATl,Casanova_2024,14
Triglochin multifructa,ATl,Casanova_2024,14
Triglochin procera,Se,Casanova_2024,14
Triglochin sp. ,ATl,Casanova_2024,14
Triglochin striatum,ATe,Casanova_2024,14
Trigonella suavissima,Tda,Casanova_2024,14
Triodia scariosa ,Tdr,Casanova_2024,14
Triodia sp.,Tdr,Casanova_2024,14
Triplarina imbricata,Tda,Casanova_2024,14
Triptilodiscus pygmaeus,Tda,Casanova_2024,14
Triraphis mollis ,Tda,Casanova_2024,14
Trisetum sp.,Tdr,Casanova_2024,14
Trithuria submersa ,ATl,Casanova_2024,14
Trochocarpa laurina,Tdr,Casanova_2024,14
Typha domingensis ,Se,Casanova_2024,14
Typha latifolia,Se,Casanova_2024,14
Typha orientalis,Se,Casanova_2024,14
Typha sp.,Se,Casanova_2024,14
Ulex europaeus,Tdr,Casanova_2024,14
Uncinia flaccida,Tda,Casanova_2024,14
Urochloa mutica,ATe,Casanova_2024,14
Urospermum picroides,Tdr,Casanova_2024,14
Ursinia anthemoides,Tdr,Casanova_2024,14
Urtica incisa,Tda,Casanova_2024,14
Urtica sp. ,Tda,Casanova_2024,14
Urtica urens,Tdr,Casanova_2024,14
Utricularia australis,ARp,Casanova_2024,14
Utricularia beaugleholei,ATe,Casanova_2024,14
Utricularia caerulea,ATe,Casanova_2024,14
Utricularia dichotoma,ATe,Casanova_2024,14
Utricularia dichotoma var. uniflora ,ATe,Casanova_2024,14
Utricularia lateriflora,ATe,Casanova_2024,14
Utricularia sp. ,ATe,Casanova_2024,14
Utricularia sp. 2,ATe,Casanova_2024,14
Vallisneria annua,Sr,Casanova_2024,14
Vallisneria australis,Sk,Casanova_2024,14
Vallisneria nana,Sk,Casanova_2024,14
Velleia montana ,Tdr,Casanova_2024,14
Vellereophyton dealbatum,Tda,Casanova_2024,14
Verbascum sp.,Tdr,Casanova_2024,14
Verbascum virgatum,Tdr,Casanova_2024,14
Verbena bonariensis,Tdr,Casanova_2024,14
Verbena gaudichaudi,Tdr,Casanova_2024,14
Verbena officinalis,Tdr,Casanova_2024,14
Verbena officinalis var. gaudichaudii,Tdr,Casanova_2024,14
Verbena rigida,Tdr,Casanova_2024,14
Verbena supina,Tda,Casanova_2024,14
Verbena supina var. supina ,Tda,Casanova_2024,14
Veronica anagallis-aquatica,ATe,Casanova_2024,14
Veronica arvensis,Tdr,Casanova_2024,14
Veronica calycina,Tdr,Casanova_2024,14
Veronica gracilis ,Tda,Casanova_2024,14
Veronica peregrina,Tdr,Casanova_2024,14
Veronica plebeia,Tdr,Casanova_2024,14
Veronica serpyllifolia,Tda,Casanova_2024,14
Veronica sp.,Tda,Casanova_2024,14
Vicia monantha,Tdr,Casanova_2024,14
Vicia sativa subsp. nigra,Tdr,Casanova_2024,14
Vicia sativa subsp. sativa,Tdr,Casanova_2024,14
Vigna luteola,Tda,Casanova_2024,14
Vigna marina,Tda,Casanova_2024,14
Viminaria juncea,ATw,Casanova_2024,14
Viola betonicifolia,Tda,Casanova_2024,14
Viola caleyana,Tda,Casanova_2024,14
Viola cleistogamoides,Tda,Casanova_2024,14
Viola fuscoviolacea ,Tda,Casanova_2024,14
Viola hederacea,Tda,Casanova_2024,14
Viola sieberiana,Tda,Casanova_2024,14
Viola sp. 1,Tda,Casanova_2024,14
Vittadinia australasica,Tdr,Casanova_2024,14
Vittadinia cervicularis,Tdr,Casanova_2024,14
Vittadinia cuneata,Tdr,Casanova_2024,14
Vittadinia cuneata var. cuneata,Tdr,Casanova_2024,14
Vittadinia cuneata var. hirsuta,Tdr,Casanova_2024,14
Vittadinia dissecta var. hirta ,Tdr,Casanova_2024,14
Vittadinia gracilis,Tdr,Casanova_2024,14
Vittadinia pterochaeta,Tda,Casanova_2024,14
Vittadinia sp.,Tdr,Casanova_2024,14
Vulpia bromoides,Tdr,Casanova_2024,14
Vulpia fasciculata,Tda,Casanova_2024,14
Vulpia megalura,Tdr,Casanova_2024,14
Vulpia muralis,Tdr,Casanova_2024,14
Vulpia myuros,Tdr,Casanova_2024,14
Vulpia myuros var. myuros,Tdr,Casanova_2024,14
Vulpia sp.,Tdr,Casanova_2024,14
Wahlenbergia capensis,Tdr,Casanova_2024,14
Wahlenbergia ceracea ,Tda,Casanova_2024,14
Wahlenbergia communis,Tdr,Casanova_2024,14
Wahlenbergia fluminalis,Tda,Casanova_2024,14
Wahlenbergia gracilenta,Tdr,Casanova_2024,14
Wahlenbergia gracilis,Tdr,Casanova_2024,14
Wahlenbergia luteola,Tdr,Casanova_2024,14
Wahlenbergia multicaulis,Tdr,Casanova_2024,14
Wahlenbergia sp.,Tdr,Casanova_2024,14
Wahlenbergia stricta,Tdr,Casanova_2024,14
Wahlenbergia stricta subsp. stricta,Tdr,Casanova_2024,14
Wahlenbergia tumidifructa,Tdr,Casanova_2024,14
Walwhalleya proluta ,Tdr,Casanova_2024,14
Walwhalleya subxerophila,Tda,Casanova_2024,14
Watsonia meriana,Tdr,Casanova_2024,14
Watsonia meriana var. bulbillifera,Tdr,Casanova_2024,14
Westringia dampieri,Tdr,Casanova_2024,14
Westringia rigida ,Tdr,Casanova_2024,14
Wilsonia backhousei,Tda,Casanova_2024,14
Wilsonia humilis,Tda,Casanova_2024,14
Wilsonia rotundifolia,Tda,Casanova_2024,14
Wolffia angusta,ARf,Casanova_2024,14
Wolffia australiana,ARf,Casanova_2024,14
Wolffia sp. ,ARf,Casanova_2024,14
Wurmbea dioica subsp. dioica ,Tdr,Casanova_2024,14
Xanthium occidentale,Tda,Casanova_2024,14
Xanthium spinosum,Tdr,Casanova_2024,14
Xanthorrhoea acaulis,Tdr,Casanova_2024,14
Xanthorrhoea glauca subsp. glauca,Tdr,Casanova_2024,14
Xanthorrhoea johnsonii,Tdr,Casanova_2024,14
Xanthorrhoea macronema,Tdr,Casanova_2024,14
Xanthorrhoea preissii,Tdr,Casanova_2024,14
Xanthorrhoea semiplana,Tdr,Casanova_2024,14
Xanthorrhoea semiplana subsp. semiplana,Tdr,Casanova_2024,14
Xanthorrhoea semiplana subsp. tateana,Tdr,Casanova_2024,14
Xanthosia huegelii,Tdr,Casanova_2024,14
Xanthosia tasmanica,Tda,Casanova_2024,14
Xerochrysum bracteatum,Tdr,Casanova_2024,14
Xerochrysum viscosum,Tdr,Casanova_2024,14
Xyris complanata,Tda,Casanova_2024,14
Xyris gracilis subsp. gracilis,Tda,Casanova_2024,14
Xyris operculata,Tda,Casanova_2024,14
Zannichellia palustris,Sk,Casanova_2024,14
Zantedeschia aethiopica,ATe,Casanova_2024,14
Zieria laxiflora,Tda,Casanova_2024,14
Zoysia macrantha,Tda,Casanova_2024,14
Zygophyllum ammophilum ,Tdr,Casanova_2024,14
Zygophyllum aurantiacum ,Tda,Casanova_2024,14
Zygophyllum crenatum ,Tdr,Casanova_2024,14
Zygophyllum glaucum,Tdr,Casanova_2024,14
Zygophyllum iodocarpum ,Tdr,Casanova_2024,14
Zygophyllum sp.,Tdr,Casanova_2024,14
Abutilon sp.,Tdr,flowMERv22,15
Abutilon fraseri,Tdr,flowMERv22,15
Abutilon halophilum,Tdr,flowMERv22,15
Abutilon malvifolium,Tdr,flowMERv22,15
Abutilon otocarpum,Tdr,flowMERv22,15
Abutilon oxycarpum,Tdr,flowMERv22,15
Abutilon theophrasti,Tdr,flowMERv22,15
Acacia dealbata,ATw,flowMERv22,15
Acacia melvillei,ATw,flowMERv22,15
Acacia oswaldii,ATw,flowMERv22,15
Acacia paradoxa,ATw,flowMERv22,15
Acacia pendula,ATw,flowMERv22,15
Acacia saliciformis,ATw,flowMERv22,15
Acacia salicina,ATw,flowMERv22,15
Acacia saligna,ATw,flowMERv22,15
Acacia stenophylla,ATw,flowMERv22,15
Acacia victoriae,ATw,flowMERv22,15
Actinobole uliginosum,Tdr,flowMERv22,15
Aeschynomene indica,Tda,flowMERv22,15
Agrostis parviflora,Tda,flowMERv22,15
Alectryon oleifolius,ATw,flowMERv22,15
Allocasuarina luehmannii,ATw,flowMERv22,15
Alopecurus geniculatus,Tda,flowMERv22,15
Alstonia constricta,ATw,flowMERv22,15
Alternanthera sp.,Tda,flowMERv22,15
Alternanthera denticulata,Tda,flowMERv22,15
Alternanthera nana,Tda,flowMERv22,15
Alternanthera nodiflora,Tda,flowMERv22,15
Alternanthera pungens,Tda,flowMERv22,15
Amaranthus sp.,Tdr,flowMERv22,15
Amaranthus macrocarpus,Tdr,flowMERv22,15
Amaranthus mitchellii,Tdr,flowMERv22,15
Ammannia multiflora,Tda,flowMERv22,15
Amphibromus neesii,Tda,flowMERv22,15
Amphibromus nervosus,Tda,flowMERv22,15
Amsinckia intermedia,Tdr,flowMERv22,15
Amyema sp.,Tdr,flowMERv22,15
Amyema cambagei,Tdr,flowMERv22,15
Amyema lucasii,Tdr,flowMERv22,15
Amyema miquelii,Tdr,flowMERv22,15
Amyema miraculosa,Tdr,flowMERv22,15
Amyema preissii,Tdr,flowMERv22,15
Amyema quandang,Tdr,flowMERv22,15
Anthosachne kingiana,Tda,flowMERv22,15
Anthosachne scabra,Tdr,flowMERv22,15
Apium graveolens,Tda,flowMERv22,15
Apophyllum anomalum,ATw,flowMERv22,15
Arabidella nasturtium,Tdr,flowMERv22,15
Arctotheca calendula,Tdr,flowMERv22,15
Argemone ochroleuca,Tdr,flowMERv22,15
Aristida sp.,Tdr,flowMERv22,15
Aristida calycina,Tdr,flowMERv22,15
Aristida leptopoda,Tdr,flowMERv22,15
Aristida muricata,Tdr,flowMERv22,15
Asperula sp.,Tdr,flowMERv22,15
Asperula conferta,Tdr,flowMERv22,15
Asperula gemella,Tda,flowMERv22,15
Asperula geminifolia,Tdr,flowMERv22,15
Asteraceae sp.,Tdr,flowMERv22,15
Astrebla elymoides,Tda,flowMERv22,15
Astrebla lappacea,Tdr,flowMERv22,15
Astrebla pectinata,Tda,flowMERv22,15
Atalaya hemiglauca,ATw,flowMERv22,15
Atriplex sp.,Tdr,flowMERv22,15
Atriplex angulata,Tdr,flowMERv22,15
Atriplex crassipes,Tdr,flowMERv22,15
Atriplex eardleyae,Tdr,flowMERv22,15
Atriplex holocarpa,Tdr,flowMERv22,15
Atriplex leptocarpa,Tdr,flowMERv22,15
Atriplex lindleyi,Tdr,flowMERv22,15
Atriplex muelleri,Tdr,flowMERv22,15
Atriplex nummularia,ATw,flowMERv22,15
Atriplex pseudocampanulata,Tdr,flowMERv22,15
Atriplex semibaccata,Tdr,flowMERv22,15
Atriplex spinibractea,Tdr,flowMERv22,15
Atriplex suberecta,Tdr,flowMERv22,15
Atriplex vesicaria,Tdr,flowMERv22,15
Auranticarpa rhombifolia,ATw,flowMERv22,15
Austrobryonia micrantha,Tdr,flowMERv22,15
Austrostipa sp.,Tdr,flowMERv22,15
Austrostipa aristiglumis,Tdr,flowMERv22,15
Austrostipa bigeniculata,Tdr,flowMERv22,15
Austrostipa nitida,Tdr,flowMERv22,15
Austrostipa ramosissima,Tda,flowMERv22,15
Austrostipa scabra,Tdr,flowMERv22,15
Austrostipa setacea,Tdr,flowMERv22,15
Austrostipa verticillata,Tdr,flowMERv22,15
Avena sp.,Tdr,flowMERv22,15
Avena barbata,Tdr,flowMERv22,15
Avena fatua,Tdr,flowMERv22,15
Azolla sp.,ARf,flowMERv22,15
Azolla pinnata,ARf,flowMERv22,15
Azolla rubra,ARf,flowMERv22,15
Bergia trimera,ARp,flowMERv22,15
Berula erecta,ATe,flowMERv22,15
Bidens pilosa,Tdr,flowMERv22,15
Boerhavia sp.,Tdr,flowMERv22,15
Boerhavia dominii,Tdr,flowMERv22,15
Bolboschoenus sp.,Se,flowMERv22,15
Bolboschoenus caldwellii,ATe,flowMERv22,15
Bolboschoenus fluviatilis,Se,flowMERv22,15
Bolboschoenus medianus,ATe,flowMERv22,15
Bothriochloa macra,Tdr,flowMERv22,15
Brachyachne ciliaris,Tda,flowMERv22,15
Brachychiton populneus,ATw,flowMERv22,15
Brachyscome sp.,Tda,flowMERv22,15
Brachyscome ciliaris,Tdr,flowMERv22,15
Brachyscome curvicarpa,Tdr,flowMERv22,15
Brachyscome dentata,Tda,flowMERv22,15
Brachyscome goniocarpa,Tda,flowMERv22,15
Brachyscome gracilis,Tdr,flowMERv22,15
Brachyscome melanocarpa,Tda,flowMERv22,15
Brachyscome paludicola,Tda,flowMERv22,15
Brachyscome papillosa,Tdr,flowMERv22,15
Brassica sp.,Tdr,flowMERv22,15
Brassica rapa,Tdr,flowMERv22,15
Brassica tournefortii,Tdr,flowMERv22,15
Brassicaceae sp.,Tdr,flowMERv22,15
Bromus catharticus,Tda,flowMERv22,15
Bromus diandrus,Tdr,flowMERv22,15
Bromus hordeaceus,Tdr,flowMERv22,15
Brunonia australis,Tdr,flowMERv22,15
Brunoniella sp.,Tdr,flowMERv22,15
Brunoniella australis,Tdr,flowMERv22,15
Buglossoides arvensis,Tdr,flowMERv22,15
Bulbine sp.,Tda,flowMERv22,15
Bulbine alata,Tda,flowMERv22,15
Bulbine bulbosa,Tda,flowMERv22,15
Bulbine semibarbata,Tda,flowMERv22,15
Burnettia cuneata,Tda,flowMERv22,15
Bursaria sp.,ATw,flowMERv22,15
Bursaria spinosa,ATw,flowMERv22,15
Calandrinia eremaea,Tdr,flowMERv22,15
Calendula arvensis,Tdr,flowMERv22,15
Callistemon brachyandrus,ATw,flowMERv22,15
Callistemon sieberi,ATw,flowMERv22,15
Callitriche sonderi,ATl,flowMERv22,15
Callitriche stagnalis,ARp,flowMERv22,15
Callitriche umbonata,ARp,flowMERv22,15
Callitris endlicheri,ATw,flowMERv22,15
Callitris glaucophylla,ATw,flowMERv22,15
Calocephalus sonderi,Tdr,flowMERv22,15
Calostemma purpureum,Tda,flowMERv22,15
Calotis cuneata,Tdr,flowMERv22,15
Calotis cuneifolia,Tdr,flowMERv22,15
Calotis erinacea,Tdr,flowMERv22,15
Calotis hispidula,Tdr,flowMERv22,15
Calotis lappulacea,Tdr,flowMERv22,15
Calotis latiuscula,Tda,flowMERv22,15
Calotis plumulifera,Tdr,flowMERv22,15
Calotis scabiosifolia,Tdr,flowMERv22,15
Calotis scapigera,Tda,flowMERv22,15
Capparis lasiantha,ATw,flowMERv22,15
Capparis mitchellii,ATw,flowMERv22,15
Capsella bursa-pastoris,Tdr,flowMERv22,15
Cardamine hirsuta,ATe,flowMERv22,15
Carduus sp.,Tdr,flowMERv22,15
Carduus pycnocephalus,Tdr,flowMERv22,15
Carduus tenuiflorus,Tdr,flowMERv22,15
Carex sp.,ATe,flowMERv22,15
Carex appressa,ATe,flowMERv22,15
Carex bichenoviana,ATe,flowMERv22,15
Carex inversa,ATe,flowMERv22,15
Carex tereticaulis,ATe,flowMERv22,15
Carpobrotus sp.,Tdr,flowMERv22,15
Carrichtera annua,Tdr,flowMERv22,15
Carthamus lanatus,Tdr,flowMERv22,15
Cassytha sp.,Tdr,flowMERv22,15
Cassytha melantha,Tdr,flowMERv22,15
Casuarina cristata,ATw,flowMERv22,15
Casuarina pauper,ATw,flowMERv22,15
Cenchrus sp.,Tdr,flowMERv22,15
Cenchrus ciliaris,Tdr,flowMERv22,15
Cenchrus clandestinus,Tdr,flowMERv22,15
Centaurea sp.,Tdr,flowMERv22,15
Centaurea calcitrapa,Tdr,flowMERv22,15
Centaurea melitensis,Tdr,flowMERv22,15
Centaurea solstitialis,Tdr,flowMERv22,15
Centaurium sp.,Tdr,flowMERv22,15
Centaurium tenuiflorum,Tdr,flowMERv22,15
Centella asiatica,Tda,flowMERv22,15
Centipeda sp.,Tda,flowMERv22,15
Centipeda cunninghamii,Tda,flowMERv22,15
Centipeda minima,Tda,flowMERv22,15
Centipeda pleiocephala,Tda,flowMERv22,15
Centipeda thespidioides,Tda,flowMERv22,15
Cerastium glomeratum,Tdr,flowMERv22,15
Ceratophyllum demersum,ARf,flowMERv22,15
Cheilanthes austrotenuifolia,Tda,flowMERv22,15
Chenopodiaceae sp.,Tdr,flowMERv22,15
Chenopodium sp.,Tdr,flowMERv22,15
Chenopodium album,Tdr,flowMERv22,15
Chenopodium auricomiforme,Tdr,flowMERv22,15
Chenopodium auricomum,Tdr,flowMERv22,15
Chenopodium curvispicatum,Tdr,flowMERv22,15
Chenopodium desertorum,Tdr,flowMERv22,15
Chenopodium murale,Tdr,flowMERv22,15
Chenopodium nitrariaceum,ATw,flowMERv22,15
Chloris divaricata,Tda,flowMERv22,15
Chloris gayana,Tdr,flowMERv22,15
Chloris pectinata,Tda,flowMERv22,15
Chloris truncata,Tdr,flowMERv22,15
Chloris ventricosa,Tdr,flowMERv22,15
Chondrilla juncea,Tdr,flowMERv22,15
Chrysanthemoides monilifera,ATw,flowMERv22,15
Chrysocephalum apiculatum,Tdr,flowMERv22,15
Chrysocephalum pterochaetum,Tdr,flowMERv22,15
Cichorium intybus,Tdr,flowMERv22,15
Cirsium vulgare,Tdr,flowMERv22,15
Citrullus amarus,Tdr,flowMERv22,15
Citrullus colocynthis,Tdr,flowMERv22,15
Citrus glauca,ATw,flowMERv22,15
Commelina cyanea,Tda,flowMERv22,15
Convolvulus sp.,Tda,flowMERv22,15
Convolvulus arvensis,Tdr,flowMERv22,15
Convolvulus erubescens,Tda,flowMERv22,15
Convolvulus graminetinus,Tdr,flowMERv22,15
Convolvulus remotus,Tdr,flowMERv22,15
Coronidium sp.,Tdr,flowMERv22,15
Coronidium rutidolepis,Tdr,flowMERv22,15
Corymbia tessellaris,ATw,flowMERv22,15
Cotula australis,Tdr,flowMERv22,15
Cotula bipinnata,Tdr,flowMERv22,15
Cotula coronopifolia,Tda,flowMERv22,15
Craspedia sp.,Tda,flowMERv22,15
Craspedia haplorrhiza,Tda,flowMERv22,15
Craspedia variabilis,Tdr,flowMERv22,15
Crassula colorata,Tda,flowMERv22,15
Crassula decumbens,Tdr,flowMERv22,15
Crassula helmsii,ARp,flowMERv22,15
Cressa australis,Tda,flowMERv22,15
Crinum flaccidum,Tda,flowMERv22,15
Cucumis sp.,Tdr,flowMERv22,15
Cucumis argenteus,Tdr,flowMERv22,15
Cucumis melo,Tdr,flowMERv22,15
Cucumis myriocarpus,Tdr,flowMERv22,15
Cullen australasicum,Tdr,flowMERv22,15
Cullen cinereum,Tda,flowMERv22,15
Cullen tenax,Tdr,flowMERv22,15
Cuscuta sp.,Tda,flowMERv22,15
Cuscuta australis,Tdr,flowMERv22,15
Cuscuta campestris,Tda,flowMERv22,15
Cyclospermum leptophyllum,Tdr,flowMERv22,15
Cycnogeton sp.,ATl,flowMERv22,15
Cycnogeton dubium,ATl,flowMERv22,15
Cycnogeton procerum,ATl,flowMERv22,15
Cymbidium sp.,Tdr,flowMERv22,15
Cymbidium canaliculatum,Tdr,flowMERv22,15
Cynodon dactylon,Tdr,flowMERv22,15
Cynoglossum australe,Tdr,flowMERv22,15
Cynoglossum suaveolens,Tda,flowMERv22,15
Cyperaceae sp.,ATe,flowMERv22,15
Cyperus sp.,ATe,flowMERv22,15
Cyperus alterniflorus,ATe,flowMERv22,15
Cyperus bifax,ATe,flowMERv22,15
Cyperus concinnus,ATe,flowMERv22,15
Cyperus difformis,ATe,flowMERv22,15
Cyperus eragrostis,ATe,flowMERv22,15
Cyperus exaltatus,ATe,flowMERv22,15
Cyperus gracilis,ATe,flowMERv22,15
Cyperus gunnii,ATe,flowMERv22,15
Cyperus gymnocaulos,ATe,flowMERv22,15
Cyperus pygmaeus,ATe,flowMERv22,15
Cyperus rotundus,Tdr,flowMERv22,15
Cyperus sanguinolentus,ATe,flowMERv22,15
Cyperus victoriensis,ATe,flowMERv22,15
Dactyloctenium radulans,Tdr,flowMERv22,15
Damasonium minus,ARp,flowMERv22,15
Datura ferox,Tdr,flowMERv22,15
Daucus sp.,Tdr,flowMERv22,15
Daucus glochidiatus,Tdr,flowMERv22,15
Dendrophthoe sp.,Tdr,flowMERv22,15
Dentella minutissima,Tda,flowMERv22,15
Desmodium campylocaulon,Tdr,flowMERv22,15
Desmodium varians,Tdr,flowMERv22,15
Dianella sp.,Tdr,flowMERv22,15
Dianella revoluta,Tda,flowMERv22,15
Dichanthium sericeum,Tda,flowMERv22,15
Dichondra sp.,Tdr,flowMERv22,15
Dichondra repens,Tda,flowMERv22,15
Digitaria sp.,Tdr,flowMERv22,15
Digitaria ammophila,Tdr,flowMERv22,15
Digitaria divaricatissima,Tdr,flowMERv22,15
Digitaria hubbardii,Tdr,flowMERv22,15
Diplachne fusca,Tda,flowMERv22,15
Dissocarpus biflorus,Tdr,flowMERv22,15
Dissocarpus paradoxus,Tdr,flowMERv22,15
Dittrichia graveolens,Tda,flowMERv22,15
Dodonaea viscosa,ATw,flowMERv22,15
Duma florulenta,ATw,flowMERv22,15
Duma horrida,ATw,flowMERv22,15
Dysphania sp.,Tdr,flowMERv22,15
Dysphania ambrosioides,Tdr,flowMERv22,15
Dysphania cristata,Tdr,flowMERv22,15
Dysphania melanocarpa,Tdr,flowMERv22,15
Dysphania plantaginella,Tdr,flowMERv22,15
Dysphania pumilio,Tdr,flowMERv22,15
Echinochloa colona,Tda,flowMERv22,15
Echinochloa crus-galli,Tda,flowMERv22,15
Echinochloa crus-pavonis,Tdr,flowMERv22,15
